"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
8358,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","OFF-ST-10000876","87.08",7,"0","24.3824"
8359,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","TEC-PH-10000586","105.584",2,"0.2","9.2386"
8360,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","TEC-AC-10003399","217.44",6,"0","91.3248"
4578,"US-2014-121734","2014-04-11","2014-04-16","Standard Class","SE-20110","OFF-BI-10004817","9.584",1,"0.2","3.3544"
3776,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","OFF-PA-10000029","10.368",2,"0.2","3.6288"
3837,"CA-2014-100363","2014-04-08","2014-04-15","Standard Class","JM-15655","OFF-PA-10004733","19.008",3,"0.2","6.8904"
7048,"CA-2014-150581","2014-04-08","2014-04-12","Standard Class","NM-18445","TEC-AC-10001908","399.96",4,"0","139.986"
5927,"US-2014-118997","2014-04-08","2014-04-12","Standard Class","RA-19885","FUR-TA-10001086","1215.92",8,"0","316.1392"
7410,"CA-2014-121769","2014-04-08","2014-04-12","Standard Class","JS-15880","FUR-TA-10004442","172.11",1,"0.4","-94.6605"
3837,"CA-2014-100363","2014-04-08","2014-04-15","Standard Class","JM-15655","OFF-PA-10004733","19.008",3,"0.2","6.8904"
3836,"CA-2014-100363","2014-04-08","2014-04-15","Standard Class","JM-15655","OFF-FA-10000611","2.368",2,"0.2","0.8288"
7047,"CA-2014-150581","2014-04-08","2014-04-12","Standard Class","NM-18445","FUR-TA-10003748","99.592",1,"0.2","2.4898"
6381,"US-2014-163797","2014-04-08","2014-04-13","Standard Class","PC-19000","OFF-FA-10001883","49.792",8,"0.2","-11.8256"
6381,"US-2014-163797","2014-04-08","2014-04-13","Standard Class","PC-19000","OFF-FA-10001883","49.792",8,"0.2","-11.8256"
7047,"CA-2014-150581","2014-04-08","2014-04-12","Standard Class","NM-18445","FUR-TA-10003748","99.592",1,"0.2","2.4898"
3836,"CA-2014-100363","2014-04-08","2014-04-15","Standard Class","JM-15655","OFF-FA-10000611","2.368",2,"0.2","0.8288"
7048,"CA-2014-150581","2014-04-08","2014-04-12","Standard Class","NM-18445","TEC-AC-10001908","399.96",4,"0","139.986"
7410,"CA-2014-121769","2014-04-08","2014-04-12","Standard Class","JS-15880","FUR-TA-10004442","172.11",1,"0.4","-94.6605"
5927,"US-2014-118997","2014-04-08","2014-04-12","Standard Class","RA-19885","FUR-TA-10001086","1215.92",8,"0","316.1392"
3482,"CA-2014-124023","2014-04-07","2014-04-10","First Class","PJ-19015","FUR-FU-10004415","8.96",2,"0","2.7776"
3482,"CA-2014-124023","2014-04-07","2014-04-10","First Class","PJ-19015","FUR-FU-10004415","8.96",2,"0","2.7776"
6253,"CA-2014-165806","2014-04-07","2014-04-07","Same Day","VM-21685","OFF-PA-10003441","58.32",9,"0","27.9936"
6254,"CA-2014-165806","2014-04-07","2014-04-07","Same Day","VM-21685","TEC-PH-10004922","200.97",3,"0","50.2425"
6253,"CA-2014-165806","2014-04-07","2014-04-07","Same Day","VM-21685","OFF-PA-10003441","58.32",9,"0","27.9936"
4177,"CA-2014-128846","2014-04-07","2014-04-12","Standard Class","RS-19765","TEC-PH-10003273","629.95",5,"0","163.787"
4178,"CA-2014-128846","2014-04-07","2014-04-12","Standard Class","RS-19765","OFF-PA-10000100","122.97",3,"0","60.2553"
6254,"CA-2014-165806","2014-04-07","2014-04-07","Same Day","VM-21685","TEC-PH-10004922","200.97",3,"0","50.2425"
4177,"CA-2014-128846","2014-04-07","2014-04-12","Standard Class","RS-19765","TEC-PH-10003273","629.95",5,"0","163.787"
4178,"CA-2014-128846","2014-04-07","2014-04-12","Standard Class","RS-19765","OFF-PA-10000100","122.97",3,"0","60.2553"
5036,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","FUR-TA-10000688","653.55",3,"0","111.1035"
6019,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","OFF-PA-10001977","55.48",1,"0","26.6304"
8839,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-AR-10001725","70.95",3,"0","18.447"
8840,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-BI-10002794","65.568",2,"0.2","23.7684"
8841,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","TEC-AC-10004171","299.97",3,"0","131.9868"
6017,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","FUR-FU-10001918","33.11",7,"0","12.9129"
6018,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","OFF-PA-10003309","19.44",3,"0","9.3312"
6017,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","FUR-FU-10001918","33.11",7,"0","12.9129"
5036,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","FUR-TA-10000688","653.55",3,"0","111.1035"
1406,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","FUR-TA-10001039","154.764",3,"0.4","-36.1116"
869,"CA-2014-136742","2014-04-06","2014-04-10","Standard Class","GP-14740","OFF-BI-10003719","44.91",6,"0.7","-35.928"
869,"CA-2014-136742","2014-04-06","2014-04-10","Standard Class","GP-14740","OFF-BI-10003719","44.91",6,"0.7","-35.928"
6016,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","FUR-FU-10000747","91.96",2,"0","15.6332"
1405,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","OFF-SU-10004498","10.304",1,"0.2","-2.1896"
6018,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","OFF-PA-10003309","19.44",3,"0","9.3312"
6019,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","OFF-PA-10001977","55.48",1,"0","26.6304"
6016,"CA-2014-102652","2014-04-06","2014-04-12","Standard Class","AY-10555","FUR-FU-10000747","91.96",2,"0","15.6332"
8841,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","TEC-AC-10004171","299.97",3,"0","131.9868"
8840,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-BI-10002794","65.568",2,"0.2","23.7684"
8839,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-AR-10001725","70.95",3,"0","18.447"
1407,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","TEC-AC-10004659","116.784",2,"0.2","21.897"
5037,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","TEC-AC-10003441","33.9",2,"0","2.034"
1406,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","FUR-TA-10001039","154.764",3,"0.4","-36.1116"
1405,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","OFF-SU-10004498","10.304",1,"0.2","-2.1896"
5037,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","TEC-AC-10003441","33.9",2,"0","2.034"
1407,"US-2014-118486","2014-04-06","2014-04-08","First Class","SD-20485","TEC-AC-10004659","116.784",2,"0.2","21.897"
9510,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-ST-10000991","689.82",6,"0","20.6946"
9912,"US-2014-157231","2014-04-05","2014-04-09","Standard Class","RP-19855","OFF-BI-10002852","115.36",7,"0","56.5264"
9510,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-ST-10000991","689.82",6,"0","20.6946"
9509,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-AR-10004685","13.89",3,"0","4.5837"
9508,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-BI-10004209","40.2",5,"0","18.09"
9507,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-AR-10002952","26.7",2,"0","7.476"
711,"CA-2014-113887","2014-04-05","2014-04-07","First Class","TH-21550","OFF-PA-10004071","55.48",1,"0","26.6304"
711,"CA-2014-113887","2014-04-05","2014-04-07","First Class","TH-21550","OFF-PA-10004071","55.48",1,"0","26.6304"
3880,"CA-2014-151001","2014-04-05","2014-04-07","First Class","JG-15805","OFF-ST-10001031","52.096",4,"0.2","3.9072"
3879,"CA-2014-151001","2014-04-05","2014-04-07","First Class","JG-15805","OFF-ST-10003455","49.632",4,"0.2","3.7224"
3277,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10004757","22.96",7,"0","7.5768"
3278,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","TEC-PH-10001615","28.99",1,"0","8.4071"
3279,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-PA-10003349","12.96",2,"0","6.3504"
3280,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10000127","22.96",7,"0","6.6584"
3281,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-SU-10002881","4164.05",5,"0","83.281"
3880,"CA-2014-151001","2014-04-05","2014-04-07","First Class","JG-15805","OFF-ST-10001031","52.096",4,"0.2","3.9072"
3879,"CA-2014-151001","2014-04-05","2014-04-07","First Class","JG-15805","OFF-ST-10003455","49.632",4,"0.2","3.7224"
3281,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-SU-10002881","4164.05",5,"0","83.281"
3280,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10000127","22.96",7,"0","6.6584"
3279,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-PA-10003349","12.96",2,"0","6.3504"
3278,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","TEC-PH-10001615","28.99",1,"0","8.4071"
3277,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10004757","22.96",7,"0","7.5768"
9507,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-AR-10002952","26.7",2,"0","7.476"
9508,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-BI-10004209","40.2",5,"0","18.09"
9509,"CA-2014-149104","2014-04-05","2014-04-07","Second Class","RD-19900","OFF-AR-10004685","13.89",3,"0","4.5837"
9912,"US-2014-157231","2014-04-05","2014-04-09","Standard Class","RP-19855","OFF-BI-10002852","115.36",7,"0","56.5264"
3955,"CA-2014-133228","2014-04-04","2014-04-09","Standard Class","MS-17710","FUR-FU-10004020","5.47",1,"0","2.3521"
5123,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10003797","19.44",3,"0","9.3312"
5124,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10002195","12.96",2,"0","6.3504"
5122,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","TEC-AC-10002926","99.98",2,"0","42.9914"
1561,"CA-2014-105172","2014-04-04","2014-04-09","Standard Class","PK-18910","OFF-LA-10001641","18.9",6,"0","9.072"
5121,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-ST-10004180","232.55",5,"0","9.302"
4845,"US-2014-128685","2014-04-04","2014-04-05","First Class","MZ-17515","OFF-BI-10004140","7.184",2,"0.2","2.245"
5121,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-ST-10004180","232.55",5,"0","9.302"
5122,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","TEC-AC-10002926","99.98",2,"0","42.9914"
4845,"US-2014-128685","2014-04-04","2014-04-05","First Class","MZ-17515","OFF-BI-10004140","7.184",2,"0.2","2.245"
5123,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10003797","19.44",3,"0","9.3312"
1561,"CA-2014-105172","2014-04-04","2014-04-09","Standard Class","PK-18910","OFF-LA-10001641","18.9",6,"0","9.072"
5124,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10002195","12.96",2,"0","6.3504"
3955,"CA-2014-133228","2014-04-04","2014-04-09","Standard Class","MS-17710","FUR-FU-10004020","5.47",1,"0","2.3521"
3956,"CA-2014-133228","2014-04-04","2014-04-09","Standard Class","MS-17710","OFF-AR-10001955","79.36",4,"0","23.808"
3956,"CA-2014-133228","2014-04-04","2014-04-09","Standard Class","MS-17710","OFF-AR-10001955","79.36",4,"0","23.808"
9885,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","TEC-AC-10001284","62.31",3,"0","22.4316"
9886,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","TEC-AC-10000736","159.98",2,"0","57.5928"
9884,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","OFF-EN-10001415","11.16",2,"0","5.58"
9884,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","OFF-EN-10001415","11.16",2,"0","5.58"
9885,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","TEC-AC-10001284","62.31",3,"0","22.4316"
9886,"CA-2014-112291","2014-04-03","2014-04-08","Standard Class","KE-16420","TEC-AC-10000736","159.98",2,"0","57.5928"
8828,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10001593","33.488",7,"0.2","10.465"
5683,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","OFF-PA-10004248","15.84",3,"0","7.128"
8920,"CA-2014-160276","2014-04-02","2014-04-08","Standard Class","AH-10690","FUR-FU-10003192","177.68",2,"0","46.1968"
8827,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10002986","26.72",5,"0.2","9.352"
8920,"CA-2014-160276","2014-04-02","2014-04-08","Standard Class","AH-10690","FUR-FU-10003192","177.68",2,"0","46.1968"
5683,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","OFF-PA-10004248","15.84",3,"0","7.128"
5684,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","TEC-PH-10001128","1049.93",7,"0","293.9804"
5685,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","OFF-AP-10003842","154.9",5,"0","40.274"
5685,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","OFF-AP-10003842","154.9",5,"0","40.274"
5684,"CA-2014-164315","2014-04-02","2014-04-08","Standard Class","RD-19585","TEC-PH-10001128","1049.93",7,"0","293.9804"
8828,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10001593","33.488",7,"0.2","10.465"
8827,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10002986","26.72",5,"0.2","9.352"
7955,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-BI-10000145","6.24",2,"0","3.0576"
7954,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-ST-10000636","66.96",4,"0","2.6784"
1374,"US-2014-157021","2014-04-01","2014-04-06","Second Class","KM-16720","OFF-BI-10000042","17.088",4,"0.2","5.5536"
1373,"US-2014-157021","2014-04-01","2014-04-06","Second Class","KM-16720","OFF-LA-10002312","29.6",2,"0","14.8"
1373,"US-2014-157021","2014-04-01","2014-04-06","Second Class","KM-16720","OFF-LA-10002312","29.6",2,"0","14.8"
1374,"US-2014-157021","2014-04-01","2014-04-06","Second Class","KM-16720","OFF-BI-10000042","17.088",4,"0.2","5.5536"
7954,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-ST-10000636","66.96",4,"0","2.6784"
7955,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-BI-10000145","6.24",2,"0","3.0576"
9567,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","OFF-BI-10001636","12.645",5,"0.7","-10.116"
2230,"CA-2014-128055","2014-03-31","2014-04-05","Standard Class","AA-10315","OFF-BI-10004390","673.568",2,"0.2","252.588"
2231,"CA-2014-128055","2014-03-31","2014-04-05","Standard Class","AA-10315","OFF-AP-10002765","52.98",2,"0","14.8344"
4712,"CA-2014-112403","2014-03-31","2014-03-31","Same Day","JO-15280","OFF-BI-10003529","0.852",1,"0.7","-0.5964"
5480,"CA-2014-101770","2014-03-31","2014-04-04","Standard Class","KB-16240","OFF-BI-10001097","1.869",1,"0.7","-1.3083"
5480,"CA-2014-101770","2014-03-31","2014-04-04","Standard Class","KB-16240","OFF-BI-10001097","1.869",1,"0.7","-1.3083"
9568,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","OFF-AR-10004027","4.032",2,"0.2","1.0584"
9567,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","OFF-BI-10001636","12.645",5,"0.7","-10.116"
9566,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","FUR-CH-10002965","1125.488",7,"0.2","98.4802"
2230,"CA-2014-128055","2014-03-31","2014-04-05","Standard Class","AA-10315","OFF-BI-10004390","673.568",2,"0.2","252.588"
2231,"CA-2014-128055","2014-03-31","2014-04-05","Standard Class","AA-10315","OFF-AP-10002765","52.98",2,"0","14.8344"
9568,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","OFF-AR-10004027","4.032",2,"0.2","1.0584"
9566,"CA-2014-130428","2014-03-31","2014-03-31","Same Day","TG-21640","FUR-CH-10002965","1125.488",7,"0.2","98.4802"
5050,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","TEC-AC-10004901","79.984",2,"0.2","13.9972"
5049,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","OFF-BI-10002071","8.134",7,"0.8","-13.8278"
5050,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","TEC-AC-10004901","79.984",2,"0.2","13.9972"
5049,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","OFF-BI-10002071","8.134",7,"0.8","-13.8278"
4712,"CA-2014-112403","2014-03-31","2014-03-31","Same Day","JO-15280","OFF-BI-10003529","0.852",1,"0.7","-0.5964"
5954,"US-2014-105151","2014-03-30","2014-03-31","First Class","SG-20890","OFF-AR-10001231","10.5",5,"0","2.94"
7632,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","FUR-CH-10002304","127.302",7,"0.3","-9.093"
5954,"US-2014-105151","2014-03-30","2014-03-31","First Class","SG-20890","OFF-AR-10001231","10.5",5,"0","2.94"
7630,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","OFF-EN-10002230","335.72",5,"0.2","113.3055"
7632,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","FUR-CH-10002304","127.302",7,"0.3","-9.093"
7631,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","TEC-PH-10001819","251.944",7,"0.2","88.1804"
5284,"CA-2014-133424","2014-03-30","2014-04-04","Standard Class","Dl-13600","OFF-ST-10002957","15.84",3,"0","0"
7630,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","OFF-EN-10002230","335.72",5,"0.2","113.3055"
6139,"CA-2014-131247","2014-03-30","2014-04-04","Standard Class","GA-14725","FUR-BO-10001337","205.666",2,"0.15","-12.098"
6139,"CA-2014-131247","2014-03-30","2014-04-04","Standard Class","GA-14725","FUR-BO-10001337","205.666",2,"0.15","-12.098"
7631,"CA-2014-162089","2014-03-30","2014-04-01","First Class","MP-17470","TEC-PH-10001819","251.944",7,"0.2","88.1804"
2897,"CA-2014-169033","2014-03-30","2014-04-03","Standard Class","KM-16720","OFF-AR-10001915","49.65",5,"0","20.853"
5284,"CA-2014-133424","2014-03-30","2014-04-04","Standard Class","Dl-13600","OFF-ST-10002957","15.84",3,"0","0"
5285,"CA-2014-133424","2014-03-30","2014-04-04","Standard Class","Dl-13600","OFF-LA-10002312","44.4",3,"0","22.2"
8431,"US-2014-113124","2014-03-30","2014-04-05","Standard Class","NC-18340","OFF-ST-10001511","129.3",2,"0","6.465"
5285,"CA-2014-133424","2014-03-30","2014-04-04","Standard Class","Dl-13600","OFF-LA-10002312","44.4",3,"0","22.2"
2897,"CA-2014-169033","2014-03-30","2014-04-03","Standard Class","KM-16720","OFF-AR-10001915","49.65",5,"0","20.853"
8431,"US-2014-113124","2014-03-30","2014-04-05","Standard Class","NC-18340","OFF-ST-10001511","129.3",2,"0","6.465"
7306,"CA-2014-137274","2014-03-29","2014-04-02","Standard Class","MG-18145","FUR-TA-10001889","890.841",3,"0.3","-152.7156"
7306,"CA-2014-137274","2014-03-29","2014-04-02","Standard Class","MG-18145","FUR-TA-10001889","890.841",3,"0.3","-152.7156"
7841,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","FUR-TA-10003954","1184.72",4,"0","106.6248"
9900,"US-2014-117380","2014-03-28","2014-04-03","Standard Class","MP-18175","FUR-TA-10000198","330.588",1,"0.4","-143.2548"
9900,"US-2014-117380","2014-03-28","2014-04-03","Standard Class","MP-18175","FUR-TA-10000198","330.588",1,"0.4","-143.2548"
7841,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","FUR-TA-10003954","1184.72",4,"0","106.6248"
7840,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","OFF-EN-10001509","6.12",3,"0","2.8764"
7840,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","OFF-EN-10001509","6.12",3,"0","2.8764"
8464,"CA-2014-100881","2014-03-28","2014-04-01","Standard Class","DR-12940","TEC-PH-10003273","302.376",3,"0.2","22.6782"
8464,"CA-2014-100881","2014-03-28","2014-04-01","Standard Class","DR-12940","TEC-PH-10003273","302.376",3,"0.2","22.6782"
9054,"CA-2014-141838","2014-03-26","2014-03-31","Second Class","DK-12835","TEC-PH-10004100","28.784",2,"0.2","2.8784"
